"arch/arm/boot/dts/nxp/imx/imx1-pinfunc.h",1,"SPDX-License-Identifier: GPL-2.0-or-later */","2019-05-27 06:55:08 UTC","Thomas Gleixner",""
"arch/arm/boot/dts/nxp/imx/imx25-pinfunc.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/boot/dts/nxp/imx/imx27-pinfunc.h",1,"SPDX-License-Identifier: GPL-2.0-or-later */","2019-05-27 06:55:08 UTC","Thomas Gleixner",""
"arch/arm/boot/dts/nxp/imx/imx35-pinfunc.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/boot/dts/nxp/imx/imx50-pinfunc.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/boot/dts/nxp/imx/imx51-pinfunc.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/boot/dts/nxp/imx/imx53-pinfunc.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/boot/dts/nxp/imx/imx6dl-pinfunc.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/boot/dts/nxp/imx/imx6q-pinfunc.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/boot/dts/nxp/imx/imx6sl-pinfunc.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/boot/dts/nxp/imx/imx6sx-pinfunc.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/boot/dts/nxp/imx/imx6ul-pinfunc.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/boot/dts/nxp/imx/imx6ull-pinfunc.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/boot/dts/nxp/imx/imx7d-pinfunc.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/boot/dts/nxp/imx/imx7ulp-pinfunc.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/boot/dts/nxp/mxs/imx23-pinfunc.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2022-06-07 14:11:23 UTC","Thomas Gleixner",""
"arch/arm/boot/dts/nxp/mxs/imx28-pinfunc.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2022-06-07 14:11:23 UTC","Thomas Gleixner",""
"arch/arm/boot/dts/nxp/mxs/mxs-pinfunc.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2022-06-07 14:11:23 UTC","Thomas Gleixner",""
"arch/arm/boot/dts/nxp/vf/vf610-pinfunc.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/common/bL_switcher.c",1,"SPDX-License-Identifier: GPL-2.0-only","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/common/bL_switcher_dummy_if.c",1,"SPDX-License-Identifier: GPL-2.0-only","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/common/firmware.c",1,"SPDX-License-Identifier: GPL-2.0-only","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/common/locomo.c",1,"SPDX-License-Identifier: GPL-2.0-only","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/common/mcpm_entry.c",1,"SPDX-License-Identifier: GPL-2.0-only","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/common/mcpm_head.S",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/common/mcpm_platsmp.c",1,"SPDX-License-Identifier: GPL-2.0-only","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/common/sa1111.c",1,"SPDX-License-Identifier: GPL-2.0-only","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/common/scoop.c",1,"SPDX-License-Identifier: GPL-2.0-only","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/common/sharpsl_param.c",1,"SPDX-License-Identifier: GPL-2.0-only","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/common/vlock.S",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-05-27 06:55:21 UTC","Thomas Gleixner",""
"arch/arm/common/vlock.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-05-27 06:55:21 UTC","Thomas Gleixner",""
"arch/arm/crypto/aes-ce-core.S",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/crypto/aes-ce-glue.c",1,"SPDX-License-Identifier: GPL-2.0-only","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/crypto/aes-neonbs-core.S",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/crypto/aes-neonbs-glue.c",1,"SPDX-License-Identifier: GPL-2.0-only","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/crypto/ghash-ce-core.S",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/crypto/ghash-ce-glue.c",1,"SPDX-License-Identifier: GPL-2.0-only","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/include/asm/arch_gicv3.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-03 05:44:50 UTC","Thomas Gleixner",""
"arch/arm/include/asm/arm-cci.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-03 05:44:50 UTC","Thomas Gleixner",""
"arch/arm/include/asm/assembler.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/include/asm/atomic.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/include/asm/bL_switcher.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/include/asm/bugs.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/include/asm/cacheflush.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/include/asm/cpu.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/include/asm/cpufeature.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/include/asm/dcc.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-05-29 14:17:58 UTC","Thomas Gleixner",""
"arch/arm/include/asm/device.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-01 08:08:42 UTC","Thomas Gleixner",""
"arch/arm/include/asm/dmi.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/include/asm/domain.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/include/asm/edac.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-05-28 17:10:04 UTC","Thomas Gleixner",""
"arch/arm/include/asm/efi.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/include/asm/firmware.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/include/asm/floppy.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/include/asm/fncpy.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-05-29 23:57:47 UTC","Thomas Gleixner",""
"arch/arm/include/asm/fpstate.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/include/asm/glue-cache.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/include/asm/glue-df.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/include/asm/glue-pf.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
"arch/arm/include/asm/glue-proc.h",1,"SPDX-License-Identifier: GPL-2.0-only */","2019-06-04 08:11:33 UTC","Thomas Gleixner",""
